Updated On,State,Total Tested,Tags,Positive,Negative,Unconfirmed,Unnamed: 7,Total People In Quarantine,Total People Released From Quarantine,Num Isolation Beds,Num ICU Beds,Num Ventilators,Num Calls State Helpline,Source,Source2,Test positivity rate,Tests per thousand,Tests per million,Population (Source: covid19india),Unnamed: 20,Unnamed: 21,Unnamed: 22
23/04/2020,Odisha,15984.0,Tested,89.0,,,,,,,,,,https://health.odisha.gov.in/pdf/news-covid-19-press-meet-23042020Eng.pdf,,0.56%,0.37,366.0,,,,
24/04/2020,Odisha,18458.0,Tested,94.0,,,,,,,,,,https://health.odisha.gov.in/pdf/news-covid-19-press%20meet-24042020Eng.pdf,,0.51%,0.42,423.0,,,,
25/04/2020,Odisha,20599.0,Tested,94.0,,,,,,,,,,https://health.odisha.gov.in/pdf/news-covid-19-press%20meet-25042020Eng.pdf,,0.46%,0.47,472.0,,,,
26/04/2020,Odisha,22816.0,Tested,103.0,,,,,,,,,,https://health.odisha.gov.in/pdf/news-covid-19-press%20meet-26042020Eng.pdf,https://twitter.com/HFWOdisha/status/1254251273689464832?s=09,0.45%,0.52,522.0,,,,
27/04/2020,Odisha,25103.0,Tested,111.0,,,,,,,,,,https://health.odisha.gov.in/pdf/news-covid-19-press-meet-27042020Eng.pdf,,0.44%,0.57,575.0,,,,
28/04/2020,Odisha,26687.0,Tested,118.0,,,,,,,,,,https://health.odisha.gov.in/pdf/news-covid-19-press-meet-28042020Eng.pdf,,0.44%,0.61,611.0,,,,
29/04/2020,Odisha,29108.0,Tested,122.0,,,,,,,,,,https://health.odisha.gov.in/pdf/news-covid-19-press-meet-29042020Eng.pdf,,0.42%,0.67,667.0,,,,
30/04/2020,Odisha,31696.0,Tested,142.0,,,,,,,,,,https://health.odisha.gov.in/covid19-dashboard.html,,0.45%,0.73,726.0,,,,
01/05/2020,Odisha,34133.0,Tested,149.0,,,,,,,,,,https://health.odisha.gov.in/covid19-dashboard.html,,0.44%,0.78,782.0,,,,
02/05/2020,Odisha,36593.0,Tested,157.0,,,,,,,,,,https://health.odisha.gov.in/pdf/news-covid-19-press-meet-02052020Eng.pdf,,0.43%,0.84,838.0,,,,
03/05/2020,Odisha,38658.0,Tested,162.0,,,,,,,,,,https://health.odisha.gov.in/pdf/news-covid-19-press-meet-03052020Eng.pdf,,0.42%,0.89,885.0,,,,
04/05/2020,Odisha,41128.0,Tested,169.0,,,,,,,,,,https://health.odisha.gov.in/pdf/news-covid-19-press-meet-04052020Eng.pdf,,0.41%,0.94,942.0,,,,
05/05/2020,Odisha,44663.0,Tested,170.0,,,,,,,,,,https://health.odisha.gov.in/covid19-dashboard.html,,0.38%,1.02,1023.0,,,,
06/05/2020,Odisha,47454.0,Tested,185.0,,,,,,,,,,https://health.odisha.gov.in/pdf/news-covid-19-press-meet-06052020Eng.pdf,https://health.odisha.gov.in/,0.39%,1.09,1087.0,,,,
07/05/2020,Odisha,50514.0,Tested,209.0,,,,,,,,,,https://health.odisha.gov.in/pdf/news-covid-19-press-meet-07052020Eng.pdf,https://health.odisha.gov.in/,0.41%,1.16,1157.0,,,,
08/05/2020,Odisha,52974.0,Tested,271.0,,,,,,,,,,https://health.odisha.gov.in/pdf/news-covid-19-press-meet-08052020Eng.pdf,https://health.odisha.gov.in/,0.51%,1.21,1213.0,,,,
09/05/2020,Odisha,56322.0,Tested,294.0,,,,,,,,,,https://health.odisha.gov.in/pdf/news-covid-19-press-meet-09052020Eng.pdf,https://health.odisha.gov.in/,0.52%,1.29,1290.0,,,,
10/05/2020,Odisha,59780.0,Tested,362.0,,,,,,,,,,https://health.odisha.gov.in/,,0.61%,1.37,1369.0,,,,
11/05/2020,Odisha,63478.0,Tested,414.0,,,,,,,,,,https://health.odisha.gov.in/covid19-dashboard.html,,,,,,,,
12/05/2020,Odisha,68057.0,Tested,437.0,,,,,,,,,,https://health.odisha.gov.in/covid19-dashboard.html,,,,,,,,
18/04/2020,Puducherry,1207.0,Samples Sent,7.0,1159.0,41.0,,,,,,,,https://covid19dashboard.py.gov.in/,,0.58%,0.8,803.0,1504000,,,
19/04/2020,Puducherry,1245.0,Samples Sent,7.0,1214.0,24.0,,,,,,,,https://covid19dashboard.py.gov.in/,,0.56%,0.83,828.0,,,,
20/04/2020,Puducherry,1272.0,Samples Sent,7.0,1232.0,33.0,,,,,,,,https://covid19dashboard.py.gov.in/,,0.55%,0.85,846.0,,,,
21/04/2020,Puducherry,1319.0,Samples Sent,7.0,1272.0,40.0,,,,,,,,https://covid19dashboard.py.gov.in/Home/TestResultsReport,,0.53%,0.88,877.0,,,,
22/04/2020,Puducherry,1473.0,Samples Sent,7.0,1354.0,112.0,,,,,,,,https://covid19dashboard.py.gov.in/Home/TestResultsReport,,0.48%,0.98,979.0,,,,
23/04/2020,Puducherry,1548.0,Samples Sent,7.0,1513.0,28.0,,,,,,,,https://covid19dashboard.py.gov.in/Home/TestResultsReport,,0.45%,1.03,1029.0,,,,
24/04/2020,Puducherry,1704.0,Samples Sent,7.0,1657.0,40.0,,,,,,,,https://covid19dashboard.py.gov.in/Home/TestResultsReport,,0.41%,1.13,1133.0,,,,
25/04/2020,Puducherry,1864.0,Samples Sent,8.0,1793.0,63.0,,,,,,,,https://covid19dashboard.py.gov.in/Home/TestResultsReport,,0.43%,1.24,1239.0,,,,
26/04/2020,Puducherry,1977.0,Samples Sent,8.0,1902.0,67.0,,,,,,,,https://covid19dashboard.py.gov.in/Home/TestResultsReport,,0.40%,1.31,1314.0,,,,
27/04/2020,Puducherry,2014.0,Samples Sent,8.0,1942.0,64.0,,,,,,,,https://covid19dashboard.py.gov.in/,,0.40%,1.34,1339.0,,,,
28/04/2020,Puducherry,2156.0,Samples Sent,8.0,2099.0,49.0,,,,,,,,https://covid19dashboard.py.gov.in/,,0.37%,1.43,1434.0,,,,
29/04/2020,Puducherry,2228.0,Samples Sent,8.0,2150.0,70.0,,,,,,,,https://covid19dashboard.py.gov.in/,,0.36%,1.48,1481.0,,,,
30/04/2020,Puducherry,2353.0,Samples Sent,8.0,2292.0,53.0,,,,,,,,https://covid19dashboard.py.gov.in/,,0.34%,1.56,1564.0,,,,
01/05/2020,Puducherry,2698.0,Samples Sent,9.0,2583.0,106.0,,,,,,,,https://covid19dashboard.py.gov.in/,,0.33%,1.79,1794.0,,,,
02/05/2020,Puducherry,2990.0,Samples Sent,12.0,2902.0,76.0,,,,,,,,https://covid19dashboard.py.gov.in/,,0.40%,1.99,1988.0,,,,
03/05/2020,Puducherry,3155.0,Samples Sent,12.0,3097.0,46.0,,,,,,,,https://covid19dashboard.py.gov.in/,,0.38%,2.1,2098.0,,,,
04/05/2020,Puducherry,3281.0,Samples Sent,12.0,3220.0,49.0,,,,,,,,https://covid19dashboard.py.gov.in/,,0.37%,2.18,2182.0,,,,
05/05/2020,Puducherry,3560.0,Samples Sent,12.0,3444.0,104.0,,,,,,,,https://covid19dashboard.py.gov.in/,,0.34%,2.37,2367.0,,,,
06/05/2020,Puducherry,3641.0,Samples Sent,12.0,3554.0,75.0,,,,,,,,https://covid19dashboard.py.gov.in/,,0.33%,2.42,2421.0,,,,
07/05/2020,Puducherry,3866.0,Tested,13.0,3766.0,87.0,,3463.0,,,,,,https://t.me/indiacovid/4190,,0.34%,2.57,2570.0,,,,
08/05/2020,Puducherry,4111.0,Tested,15.0,3866.0,230.0,,3466.0,,,,63.0,3902.0,https://t.me/indiacovid/4255,https://covid19dashboard.py.gov.in/,0.36%,2.73,2733.0,,,,
09/05/2020,Puducherry,4266.0,Tested,16.0,4028.0,222.0,,3662.0,,,,63.0,3991.0,https://t.me/indiacovid/4361,https://covid19dashboard.py.gov.in/,0.38%,2.84,2836.0,,,,
10/05/2020,Puducherry,4364.0,Samples Sent,17.0,4273.0,74.0,,,,,,,,https://covid19dashboard.py.gov.in/,,0.39%,2.9,2902.0,,,,
11/05/2020,Puducherry,4486.0,Tested,17.0,4416.0,53.0,,3802.0,,,,63.0,4125.0,https://t.me/indiacovid/4514,,,,,,,,
12/05/2020,Puducherry,,,,,,,,,,,,,,,,,,,,,
02/04/2020,Punjab,1434.0,Samples Sent,37.0,1236.0,161.0,,,,,,,,https://twitter.com/kbssidhu1961/status/1245680244658339841/photo/1,,2.58%,0.05,48.0,29859000,,,
08/04/2020,Punjab,2937.0,Samples Sent,106.0,2614.0,217.0,,,,,,,,https://twitter.com/kbssidhu1961/status/1247878360966901763/photo/1,,3.61%,0.1,98.0,,,,
09/04/2020,Punjab,3192.0,Samples Sent,130.0,2777.0,285.0,,,,,,,,http://pbhealth.gov.in/Media%20bulletin%20-%2009-04-2020.pdf,,4.07%,0.11,107.0,,,,
10/04/2020,Punjab,3461.0,Samples Sent,151.0,2972.0,338.0,,,,,,,,http://pbhealth.gov.in/Media%20bulletin%20-%2010-04-2020.pdf,,4.36%,0.12,116.0,,,,
11/04/2020,Punjab,3909.0,Samples Sent,158.0,3249.0,502.0,,,,,,,,http://pbhealth.gov.in/Media%20bulletin%20-%2011-04-2020.pdf,,4.04%,0.13,131.0,,,,
12/04/2020,Punjab,4281.0,Samples Sent,170.0,3590.0,521.0,,,,,,,,http://pbhealth.gov.in/Media%20bulletin%20-%2012-04-2020.pdf,,3.97%,0.14,143.0,,,,
13/04/2020,Punjab,4480.0,Samples Sent,176.0,3858.0,446.0,,,,,,,,http://pbhealth.gov.in/Media%20bulletin%20-%2013-04-2020.pdf,http://pbhealth.gov.in/,3.93%,0.15,150.0,,,,
14/04/2020,Punjab,4844.0,Samples Sent,184.0,4047.0,613.0,,,,,,,,http://pbhealth.gov.in/Media%20Bulletin-%2014.4.2020.pdf,http://pbhealth.gov.in/media-bulletin.htm,3.80%,0.16,162.0,,,,
15/04/2020,Punjab,5193.0,Samples Sent,186.0,4404.0,603.0,,,,,,,,http://pbhealth.gov.in/Media%20Bulletin%2015.4.2020.pdf,,3.58%,0.17,174.0,,,,
16/04/2020,Punjab,5524.0,Samples Sent,197.0,4727.0,600.0,,,,,,,,http://pbhealth.gov.in/Media%20Bulletin%20COVID-19%2016-04-2020.pdf,,3.57%,0.19,185.0,,,,
17/04/2020,Punjab,5988.0,Samples Sent,211.0,5113.0,664.0,,,,,,,,https://t.me/indiacovid/2492?single,,3.52%,0.2,201.0,,,,
18/04/2020,Punjab,6167.0,Samples Sent,234.0,5354.0,579.0,,,,,,,,https://twitter.com/kbssidhu1961/status/1251530620154585088,,3.79%,0.21,207.0,,,,
19/04/2020,Punjab,6607.0,Samples Sent,244.0,5949.0,414.0,,,,,,,,https://twitter.com/kbssidhu1961/status/1251883032836927488?s=19,,3.69%,0.22,221.0,,,,
20/04/2020,Punjab,6797.0,Samples Sent,245.0,6273.0,279.0,,,,,,,,http://pbhealth.gov.in/Media%20Bulletin%20COVID-Dated%2020-04-2020.pdf,,3.60%,0.23,228.0,,,,
21/04/2020,Punjab,7355.0,Samples Sent,251.0,6769.0,335.0,,,,,,,,http://pbhealth.gov.in/Media%20Bulletin%20COVID-19%20Dated%2021-04-2020.pdf,,3.41%,0.25,246.0,,,,
22/04/2020,Punjab,7887.0,Samples Sent,257.0,7100.0,530.0,,,,,,,,http://pbhealth.gov.in/Media%20Bulletin%20COVID-19%2022-04-2020.pdf,,3.26%,0.26,264.0,,,,
23/04/2020,Punjab,8757.0,Samples Sent,283.0,7433.0,1041.0,,,,,,,,https://twitter.com/kbssidhu1961/status/1253299062620581893?s=19,,3.23%,0.29,293.0,,,,
24/04/2020,Punjab,10611.0,Samples Sent,298.0,8310.0,2003.0,,,,,,,,https://twitter.com/kbssidhu1961/status/1253658553895784448?s=19,,2.81%,0.36,355.0,,,,
25/04/2020,Punjab,13270.0,Samples Sent,308.0,9392.0,3569.0,,,,,,,,https://t.me/indiacovid/3185,,2.32%,0.44,444.0,,,,
26/04/2020,Punjab,14317.0,Samples Sent,322.0,10497.0,3498.0,,,,,,,,https://twitter.com/kbssidhu1961/status/1254446294518513666?s=19,,2.25%,0.48,479.0,,,,
27/04/2020,Punjab,15516.0,Samples Sent,330.0,12333.0,2853.0,,,,,,,,https://twitter.com/kbssidhu1961/status/1254807639122276353/photo/1,,2.13%,0.52,520.0,,,,
28/04/2020,Punjab,17021.0,Samples Sent,342.0,13966.0,2713.0,,,,,,,,https://twitter.com/kbssidhu1961/status/1255161106386968576/photo/1,,2.01%,0.57,570.0,,,,
29/04/2020,Punjab,18670.0,Samples Sent,375.0,15690.0,2605.0,,,,,,,,http://pbhealth.gov.in/Media%20Bulletin%20COVID-19%2029-04-2020.pdf,,2.01%,0.63,625.0,,,,
30/04/2020,Punjab,21205.0,Samples Sent,480.0,17286.0,3439.0,,,,,,,,http://pbhealth.gov.in/Media%20Bulletin%20COVID-19%2030-04-2020.pdf,,2.26%,0.71,710.0,,,,
01/05/2020,Punjab,23176.0,Samples Sent,585.0,18222.0,4369.0,,,,,,,,http://pbhealth.gov.in/Media%20Bulletin%20COVID-19%2001-05-2020.pdf,,2.52%,0.78,776.0,,,,
02/05/2020,Punjab,24868.0,Samples Sent,772.0,19316.0,4780.0,,,,,,,,http://pbhealth.gov.in/Media%20Bulletin%20COVID-19%2002-05-2020.pdf,,3.10%,0.83,833.0,,,,
03/05/2020,Punjab,26439.0,Samples Sent,1102.0,20197.0,5140.0,,,,,,,,http://pbhealth.gov.in/Media%20Bulletin%20COVID-19%2003-05-2020.pdf,,4.17%,0.89,885.0,,,,
04/05/2020,Punjab,28545.0,Samples Sent,1232.0,21295.0,6018.0,,,,,,,,https://twitter.com/kbssidhu1961/status/1257290375858802688/photo/1,,4.32%,0.96,956.0,,,,
05/05/2020,Punjab,30199.0,Samples Sent,1451.0,23352.0,5396.0,,,,,,,,http://pbhealth.gov.in/Media%20Bulletin%20COVID-19%2005-05-2020.pdf,,4.80%,1.01,1011.0,,,,
06/05/2020,Punjab,32060.0,Samples Sent,1526.0,24303.0,6231.0,,,,,,,,https://twitter.com/kbssidhu1961/status/1258026904482770946,,4.76%,1.07,1074.0,,,,
07/05/2020,Punjab,34701.0,Samples Sent,1644.0,28933.0,4124.0,,,,,,,,https://twitter.com/ANI/status/1258382341002588161,,4.74%,1.16,1162.0,,,,
08/05/2020,Punjab,37950.0,Samples Sent,1731.0,31219.0,5000.0,,,,,,,,https://twitter.com/kbssidhu1961/status/1258736487618580481?s=19,,4.56%,1.27,1271.0,,,,
09/05/2020,Punjab,39462.0,Samples Sent,1762.0,33639.0,4061.0,,,,,,,,https://twitter.com/kbssidhu1961/status/1259101618705858560,,4.47%,1.32,1322.0,,,,
10/05/2020,Punjab,40962.0,Samples Sent,1823.0,35293.0,3845.0,,,,,,,,https://twitter.com/kbssidhu1961/status/1259471256258179072,https://t.me/indiacovid/4454,4.45%,1.37,1372.0,,,,
11/05/2020,Punjab,42306.0,Samples Sent,1877.0,37993.0,2436.0,,,,,,,,https://twitter.com/kbssidhu1961/status/1259903458783584256/photo/1,,4.44%,1.42,1417.0,,,,
12/05/2020,Punjab,43999.0,Samples Sent,1914.0,39060.0,3025.0,,,,,,,,http://pbhealth.gov.in/Media%20Bulletin%20COVID-19%2012-05-2020.pdf,,,,,,,,
05/04/2020,Rajasthan,12279.0,Reports Received,260.0,11439.0,580.0,,,,,,,,http://www.rajswasthya.nic.in/,,2.12%,0.16,159.0,77264000,,,
07/04/2020,Rajasthan,17638.0,Reports Received,363.0,16401.0,874.0,,,,,,,,,,2.06%,0.23,228.0,,,,
08/04/2020,Rajasthan,17638.0,Reports Received,363.0,16401.0,874.0,,,,,,,,http://www.rajswasthya.nic.in/,,2.06%,0.23,228.0,,,,
09/04/2020,Rajasthan,19107.0,Reports Received,463.0,17851.0,793.0,,,,,,,,http://www.rajswasthya.nic.in/,https://twitter.com/TabeenahAnjum/status/1248310723882536960?s=09,2.42%,0.25,247.0,,,,
10/04/2020,Rajasthan,22349.0,Reports Received,561.0,20698.0,1090.0,,,,,,,,https://t.me/c/1428198946/1843,,2.51%,0.29,289.0,,,,
11/04/2020,Rajasthan,24857.0,Reports Received,678.0,22583.0,1586.0,,,,,,,,http://www.rajswasthya.nic.in/,,2.73%,0.32,322.0,,,,
12/04/2020,Rajasthan,28505.0,Reports Received,796.0,25105.0,2559.0,,,,,,,,https://t.me/indiacovid/2093,,2.79%,0.37,369.0,,,,
13/04/2020,Rajasthan,31804.0,Reports Received,847.0,28657.0,2300.0,,,,,,,,https://t.me/indiacovid/2160,,2.66%,0.41,412.0,,,,
14/04/2020,Rajasthan,34928.0,Reports Received,1005.0,29376.0,4583.0,,,,,,,,https://t.me/indiacovid/2309,,2.88%,0.45,452.0,,,,
15/04/2020,Rajasthan,37860.0,Reports Received,1076.0,31902.0,4882.0,,,,,,,,https://t.me/indiacovid/2376,,2.84%,0.49,490.0,,,,
16/04/2020,Rajasthan,40778.0,Reports Received,1101.0,33739.0,5938.0,,,,,,,,https://t.me/indiacovid/2402,,2.70%,0.53,528.0,,,,
17/04/2020,Rajasthan,42847.0,Reports Received,1229.0,36153.0,5465.0,,,,,,,,https://t.me/indiacovid/2516,,2.87%,0.55,555.0,,,,
18/04/2020,Rajasthan,47197.0,Reports Received,1282.0,39092.0,6823.0,,,,,,,,https://t.me/indiacovid/2547,,2.72%,0.61,611.0,,,,
19/04/2020,Rajasthan,51614.0,Reports Received,1478.0,43537.0,6599.0,,,,,,,,https://t.me/indiacovid/2691,,2.86%,0.67,668.0,,,,
20/04/2020,Rajasthan,57290.0,Reports Received,1576.0,47657.0,8057.0,,,,,,,,https://t.me/indiacovid/2801,,2.75%,0.74,741.0,,,,
21/04/2020,Rajasthan,61492.0,Reports Received,1735.0,54100.0,5657.0,,,,,,,,https://t.me/indiacovid/2888,,2.82%,0.8,796.0,,,,
22/04/2020,Rajasthan,66257.0,Reports Received,1888.0,58552.0,5817.0,,,,,,,,https://t.me/indiacovid/2974,,2.85%,0.86,858.0,,,,
23/04/2020,Rajasthan,69764.0,Reports Received,1964.0,63485.0,4315.0,,,,,,,,https://t.me/indiacovid/3041,,2.82%,0.9,903.0,,,,
24/04/2020,Rajasthan,74484.0,Reports Received,2034.0,68133.0,4317.0,,,,,,,,https://t.me/indiacovid/3122,,2.73%,0.96,964.0,,,,
25/04/2020,Rajasthan,78993.0,Reports Received,2083.0,71806.0,5104.0,,,,,,,,https://t.me/indiacovid/3210,,2.64%,1.02,1022.0,,,,
26/04/2020,Rajasthan,82942.0,Reports Received,2185.0,75670.0,5087.0,,,,,,,,https://t.me/indiacovid/3292,,2.63%,1.07,1073.0,,,,
27/04/2020,Rajasthan,87777.0,Reports Received,2262.0,80830.0,4685.0,,,,,,,,https://t.me/indiacovid/3388,,2.58%,1.14,1136.0,,,,
28/04/2020,Rajasthan,92506.0,Reports Received,2364.0,85834.0,4308.0,,,,,,,,https://t.me/indiacovid/3478,,2.56%,1.2,1197.0,,,,
29/04/2020,Rajasthan,97790.0,Reports Received,2438.0,90108.0,5244.0,,,,,,,,https://t.me/indiacovid/3560,,2.49%,1.27,1266.0,,,,
30/04/2020,Rajasthan,103704.0,Reports Received,2584.0,,,,,,,,,,https://twitter.com/ANI/status/1255888838251163649?s=09,,2.49%,1.34,1342.0,,,,
01/05/2020,Rajasthan,108543.0,Reports Received,2666.0,100277.0,5600.0,,,,,,,,https://t.me/indiacovid/3768,,2.46%,1.4,1405.0,,,,
02/05/2020,Rajasthan,113934.0,Reports Received,2720.0,104705.0,6509.0,,,,,,,,https://t.me/indiacovid/3799,,2.39%,1.47,1475.0,,,,
03/05/2020,Rajasthan,120240.0,Reports Received,2886.0,112345.0,5009.0,,,,,,,,https://twitter.com/ANI/status/1256977323942744065?s=19,,2.40%,1.56,1556.0,,,,
04/05/2020,Rajasthan,129258.0,Reports Received,3061.0,122513.0,3684.0,,,,,,,,https://t.me/indiacovid/4023,,2.37%,1.67,1673.0,,,,
05/05/2020,Rajasthan,134987.0,Reports Received,3158.0,128297.0,3532.0,,,,,,,,https://t.me/indiacovid/4088,,2.34%,1.75,1747.0,,,,
06/05/2020,Rajasthan,139580.0,Reports Received,3317.0,134172.0,2091.0,,,,,,,,https://t.me/indiacovid/4164,,2.38%,1.81,1807.0,,,,
07/05/2020,Rajasthan,145510.0,Reports Received,3427.0,139830.0,2253.0,,,,,,,,https://twitter.com/ANI/status/1258423972963782656?s=19,,2.36%,1.88,1883.0,,,,
08/05/2020,Rajasthan,152245.0,Reports Received,3579.0,146198.0,2468.0,,,,,,,,https://t.me/indiacovid/4305,,2.35%,1.97,1970.0,,,,
09/05/2020,Rajasthan,159157.0,Reports Received,3708.0,152296.0,3153.0,,,,,,,,https://t.me/indiacovid/4404,,2.33%,2.06,2060.0,,,,
10/05/2020,Rajasthan,166424.0,Reports Received,3814.0,158830.0,3780.0,,,,,,,,https://t.me/indiacovid/4481,,2.29%,2.15,2154.0,,,,
11/05/2020,Rajasthan,176130.0,Reports Received,3988.0,168546.0,3596.0,,,,,,,,https://t.me/indiacovid/4565,,2.26%,2.28,2280.0,,,,
12/05/2020,Rajasthan,184853.0,Reports Received,4056.0,176219.0,4578.0,,,,,,,,https://t.me/indiacovid/4592,,2.19%,2.39,2392.0,,,,
13/05/2020,Rajasthan,,,,,,,,,,,,,,,,,,,,,
04/05/2020,Sikkim,170.0,Samples Sent,0.0,169.0,1.0,,,,,,,,https://covid19sikkim.org/,,,,,,,,
05/05/2020,Sikkim,181.0,Samples Sent,0.0,171.0,10.0,,11.0,,,,,,https://covid19sikkim.org/,,,,,,,,
06/05/2020,Sikkim,189.0,Samples Sent,0.0,189.0,0.0,,,,0.0,0.0,,,https://covid19sikkim.org/,,,,,,,,
07/05/2020,Sikkim,216.0,Samples Sent,0.0,207.0,9.0,,,,,,,,https://covid19sikkim.org/,,,,,,,,
08/05/2020,Sikkim,216.0,Samples Sent,0.0,214.0,2.0,,,,,,,,https://covid19sikkim.org/,,,,,,,,
09/05/2020,Sikkim,219.0,Samples Sent,0.0,219.0,0.0,,,,,,,,https://covid19sikkim.org/,,,,,,,,
10/05/2020,Sikkim,219.0,Samples Sent,0.0,219.0,0.0,,540.0,,,,,,https://covid19sikkim.org/,,,,,,,,
11/05/2020,Sikkim,219.0,Samples Sent,0.0,219.0,0.0,,788.0,,,,,,https://covid19sikkim.org/,,,,,,,,
12/05/2020,Sikkim,,,,,,,,,,,,,,,,,,,,,
03/04/2020,Tamil Nadu,3684.0,Samples Sent,411.0,2789.0,484.0,,284.0,,13323.0,,3044.0,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-03-04-20-COVID-19-6-PM.pdf,,11.16%,0.05,49.0,75695000,,,
08/04/2020,Tamil Nadu,5305.0,Samples Sent,690.0,4414.0,201.0,,1864.0,,22049.0,,3371.0,,https://stopcorona.tn.gov.in/,,13.01%,0.07,70.0,,,,
09/04/2020,Tamil Nadu,7267.0,Samples Sent,834.0,5824.0,485.0,,2042.0,,29074.0,,3371.0,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin09.04.20-5-Pages-English-173-KB.pdf,,11.48%,0.1,96.0,,,,
10/04/2020,Tamil Nadu,8410.0,Samples Sent,911.0,6838.0,661.0,,1987.0,,29074.0,,3371.0,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-10-04-20-COVID-19-6-PM.pdf,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin09.04.20-5-Pages-English-173-KB.pdf,10.83%,0.11,111.0,,,,
11/04/2020,Tamil Nadu,9842.0,Samples Sent,969.0,7779.0,1094.0,,1884.0,,29074.0,,3371.0,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-11.04.2020.pdf,https://stopcorona.tn.gov.in/,9.85%,0.13,130.0,,,,
12/04/2020,Tamil Nadu,10655.0,Samples Sent,1075.0,,,,,,29074.0,,3371.0,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-12.04.2020-5-pages-English-178-KB.pdf,https://stopcorona.tn.gov.in/daily-bulletin/,10.09%,0.14,141.0,,,,
13/04/2020,Tamil Nadu,12746.0,Samples Sent,1173.0,,,,,,29074.0,,3371.0,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-13.04.2020-5pages-English-181-KB.pdf,,9.20%,0.17,168.0,,,,
14/04/2020,Tamil Nadu,19255.0,Samples Sent,1204.0,13234.0,777.0,,1870.0,,29074.0,,3371.0,,https://stopcorona.tn.gov.in/,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-14.04.2020-4-Pages-English-175-KB.pdf,6.25%,0.25,254.0,,,,
15/04/2020,Tamil Nadu,21994.0,Samples Sent,1242.0,15210.0,1383.0,,,,29074.0,,3371.0,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-15.04.2020.pdf,,5.65%,0.29,291.0,,,,
16/04/2020,Tamil Nadu,26005.0,Samples Sent,1267.0,18743.0,1400.0,,,,29074.0,,3371.0,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin16.04.2020-4-Pages-English-174-KB.pdf,,4.87%,0.34,344.0,,,,
17/04/2020,Tamil Nadu,29673.0,Samples Sent,1323.0,21628.0,2023.0,,,,29074.0,,3371.0,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-17.04.2020.pdf,,4.46%,0.39,392.0,,,,
18/04/2020,Tamil Nadu,35036.0,Samples Sent,1372.0,27192.0,1433.0,,,,29074.0,,3371.0,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-18.04.2020.pdf,,3.92%,0.46,463.0,,,,
19/04/2020,Tamil Nadu,40876.0,Samples Sent,1477.0,31853.0,2411.0,,,,29074.0,,3371.0,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-19-04-20-COVID-19-6-PM-1.pdf,,3.61%,0.54,540.0,,,,
20/04/2020,Tamil Nadu,46985.0,Samples Sent,1520.0,38082.0,2108.0,,,,29074.0,,3371.0,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin20.04.2020.pdf,,3.24%,0.62,621.0,,,,
21/04/2020,Tamil Nadu,53045.0,Samples Sent,1596.0,43582.0,1990.0,,,,,,,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-21.04.2020.pdf,,3.01%,0.7,701.0,,,,
22/04/2020,Tamil Nadu,59023.0,Samples Sent,1629.0,49506.0,1937.0,,,,29074.0,,3371.0,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-22.04.2020.pdf,,2.76%,0.78,780.0,,,,
23/04/2020,Tamil Nadu,65977.0,Samples Sent,1683.0,56836.0,1433.0,,,,29074.0,,3371.0,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-23.04.2020.pdf,,2.55%,0.87,872.0,,,,
24/04/2020,Tamil Nadu,72403.0,Samples Sent,1755.0,62596.0,1483.0,,,,29074.0,,3371.0,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-24.04.2020.pdf,,2.42%,0.96,957.0,,,,
25/04/2020,Tamil Nadu,80110.0,Samples Sent,1821.0,69390.0,1754.0,,,,,,,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-25.04.2020.pdf,,2.27%,1.06,1058.0,,,,
26/04/2020,Tamil Nadu,87605.0,Samples Sent,1885.0,77133.0,568.0,,,,,,,,https://stopcorona.tn.gov.in/wp-content/uploads/2020/03/Media-Bulletin-26.04.2020.pdf,,2.15%,1.16,1157.0,,,,
